year,age,life_expectancy
2068,11,61.439
2068,12,60.4902
2068,13,59.5396
2068,14,58.5896
2068,15,57.6424
2068,16,56.7
2068,17,55.7637
2068,18,54.8343
2068,19,53.9118
2068,20,52.9953
2068,21,52.0838
2068,22,51.1758
2068,23,50.2702
2068,24,49.3662
2068,25,48.4629
2068,26,47.5603
2068,27,46.6583
2068,28,45.7572
2068,29,44.8572
2068,30,43.9586
2068,31,43.0615
2068,32,42.1658
2068,33,41.2718
2068,34,40.3793
2068,35,39.4884
2068,36,38.5994
2068,37,37.7127
2068,38,36.8291
2068,39,35.9492
2068,40,35.0734
2068,41,34.2023
2068,42,33.3353
2068,43,32.4724
2068,44,31.6129
2068,45,30.7564
2068,46,29.9034
2068,47,29.0541
2068,48,28.2098
2068,49,27.3723
2068,50,26.5428
2068,51,25.7229
2068,52,24.9114
2068,53,24.1088
2068,54,23.3137
2068,55,22.5253
2068,56,21.7432
2068,57,20.967
2068,58,20.1979
2068,59,19.438
2068,60,18.6891
2068,61,17.9541
2068,62,17.2316
2068,63,16.5242
2068,64,15.8313
2068,65,15.1529
2068,66,14.489
2068,67,13.8381
2068,68,13.2018
2068,69,12.5814
2068,70,11.9775
2068,71,11.3935
2068,72,10.8266
2068,73,10.2805
2068,74,9.7534
2068,75,9.2452
2068,76,8.7557
2068,77,8.2837
2068,78,7.83
2068,79,7.397
2068,80,6.983
2068,81,6.5901
2068,82,6.2154
2068,83,5.8648
2068,84,5.5352
2068,85,5.2265
2068,86,4.9355
2068,87,4.6621
2068,88,4.406
2068,89,4.1687
2068,90,3.95
2068,91,3.7546
2068,92,3.5753
2068,93,3.4177
2068,94,3.2781
2068,95,3.1541
2068,96,3.0433
2068,97,2.9451
2068,98,2.8595
2068,99,2.7879
2068,100,2.7369
2069,0,69.5817
2069,1,70.2563
2069,2,69.5257
2069,3,68.7376
2069,4,67.9094
2069,5,67.0514
2069,6,66.1702
2069,7,65.2705
2069,8,64.3554
2069,9,63.4274
2069,10,62.4893
2069,11,61.5441
2069,12,60.5946
2069,13,59.6434
2069,14,58.6928
2069,15,57.7449
2069,16,56.8018
2069,17,55.8648
2069,18,54.9346
2069,19,54.0112
2069,20,53.0938
2069,21,52.1814
2069,22,51.2725
2069,23,50.366
2069,24,49.461
2069,25,48.5567
2069,26,47.6531
2069,27,46.7501
2069,28,45.848
2069,29,44.947
2069,30,44.0473
2069,31,43.1492
2069,32,42.2525
2069,33,41.3574
2069,34,40.4638
2069,35,39.5717
2069,36,38.6817
2069,37,37.7939
2069,38,36.9091
2069,39,36.0281
2069,40,35.1512
2069,41,34.279
2069,42,33.4108
2069,43,32.5468
2069,44,31.6861
2069,45,30.8285
2069,46,29.9743
2069,47,29.1238
2069,48,28.2783
2069,49,27.4395
2069,50,26.6087
2069,51,25.7875
2069,52,24.9746
2069,53,24.1707
2069,54,23.3741
2069,55,22.5843
2069,56,21.8008
2069,57,21.0233
2069,58,20.253
2069,59,19.4919
2069,60,18.7418
2069,61,18.0056
2069,62,17.282
2069,63,16.5735
2069,64,15.8793
2069,65,15.1994
2069,66,14.5342
2069,67,13.882
2069,68,13.2444
2069,69,12.6227
2069,70,12.0177
2069,71,11.4324
2069,72,10.8641
2069,73,10.3166
2069,74,9.788
2069,75,9.2786
2069,76,8.7881
2069,77,8.3157
2069,78,7.8612
2069,79,7.4272
2069,80,7.0126
2069,81,6.6194
2069,82,6.2434
2069,83,5.8909
2069,84,5.5591
2069,85,5.2485
2069,86,4.9561
2069,87,4.6816
2069,88,4.4238
2069,89,4.184
2069,90,3.9615
2069,91,3.7612
2069,92,3.5765
2069,93,3.4139
2069,94,3.2706
2069,95,3.1446
2069,96,3.0339
2069,97,2.9375
2069,98,2.8548
2069,99,2.7863
2069,100,2.7388
2070,0,69.7243
2070,1,70.3795
2070,2,69.6446
2070,3,68.8533
2070,4,68.0226
2070,5,67.1623
2070,6,66.2792
2070,7,65.3779
2070,8,64.4614
2070,9,63.5323
2070,10,62.5934
2070,11,61.6474
2070,12,60.6971
2070,13,59.7452
2070,14,58.7939
2070,15,57.8455
2070,16,56.9017
2070,17,55.9639
2070,18,55.0329
2070,19,54.1087
2070,20,53.1904
2070,21,52.2771
2070,22,51.3673
2070,23,50.4598
2070,24,49.5538
2070,25,48.6486
2070,26,47.7439
2070,27,46.8399
2070,28,45.9367
2070,29,45.0347
2070,30,44.134
2070,31,43.2348
2070,32,42.337
2070,33,41.4409
2070,34,40.5462
2070,35,39.6531
2070,36,38.7618
2070,37,37.8729
2070,38,36.987
2070,39,36.1049
2070,40,35.2268
2070,41,34.3535
2070,42,33.4842
2070,43,32.619
2070,44,31.7571
2070,45,30.8983
2070,46,30.043
2070,47,29.1913
2070,48,28.3446
2070,49,27.5046
2070,50,26.6726
2070,51,25.85
2070,52,25.0358
2070,53,24.2306
2070,54,23.4327
2070,55,22.6414
2070,56,21.8564
2070,57,21.0775
2070,58,20.3059
2070,59,19.5436
2070,60,18.7922
2070,61,18.0548
2070,62,17.3302
2070,63,16.6206
2070,64,15.9252
2070,65,15.2441
2070,66,14.5775
2070,67,13.924
2070,68,13.2851
2070,69,12.6621
2070,70,12.0558
2070,71,11.4694
2070,72,10.8999
2070,73,10.351
2070,74,9.8211
2070,75,9.3103
2070,76,8.8188
2070,77,8.3455
2070,78,7.8906
2070,79,7.4561
2070,80,7.0406
2070,81,6.647
2070,82,6.2708
2070,83,5.9173
2070,84,5.5836
2070,85,5.2709
2070,86,4.9767
2070,87,4.701
2070,88,4.4422
2070,89,4.2007
2070,90,3.9758
2070,91,3.7716
2070,92,3.5818
2070,93,3.4136
2070,94,3.2651
2070,95,3.1353
2070,96,3.0227
2070,97,2.9265
2070,98,2.8458
2070,99,2.7804
2070,100,2.7362
2071,0,69.8694
2071,1,70.5058
2071,2,69.7666
2071,3,68.972
2071,4,68.1387
2071,5,67.2762
2071,6,66.3912
2071,7,65.4883
2071,8,64.5705
2071,9,63.6403
2071,10,62.7004
2071,11,61.7536
2071,12,60.8027
2071,13,59.8501
2071,14,58.8982
2071,15,57.9491
2071,16,57.0046
2071,17,56.0661
2071,18,55.1343
2071,19,54.2092
2071,20,53.2901
2071,21,52.3759
2071,22,51.4651
2071,23,50.5568
2071,24,49.6498
2071,25,48.7435
2071,26,47.8378
2071,27,46.9328
2071,28,46.0286
2071,29,45.1256
2071,30,44.2238
2071,31,43.3236
2071,32,42.4248
2071,33,41.5276
2071,34,40.6318
2071,35,39.7375
2071,36,38.8452
2071,37,37.9551
2071,38,37.0681
2071,39,36.1848
2071,40,35.3056
2071,41,34.4311
2071,42,33.5606
2071,43,32.6943
2071,44,31.8312
2071,45,30.9713
2071,46,30.1148
2071,47,29.2619
2071,48,28.414
2071,49,27.5728
2071,50,26.7394
2071,51,25.9156
2071,52,25.1
2071,53,24.2934
2071,54,23.4942
2071,55,22.7015
2071,56,21.915
2071,57,21.1346
2071,58,20.3615
2071,59,19.5979
2071,60,18.8452
2071,61,18.1065
2071,62,17.3806
2071,63,16.6699
2071,64,15.9734
2071,65,15.291
2071,66,14.623
2071,67,13.9681
2071,68,13.3278
2071,69,12.7034
2071,70,12.0957
2071,71,11.508
2071,72,10.9373
2071,73,10.3872
2071,74,9.8558
2071,75,9.3435
2071,76,8.8506
2071,77,8.3762
2071,78,7.9206
2071,79,7.4857
2071,80,7.0696
2071,81,6.6751
2071,82,6.2986
2071,83,5.9448
2071,84,5.6101
2071,85,5.2955
2071,86,4.9992
2071,87,4.7217
2071,88,4.4616
2071,89,4.2192
2071,90,3.9927
2071,91,3.786
2071,92,3.5923
2071,93,3.4188
2071,94,3.2644
2071,95,3.1291
2071,96,3.0125
2071,97,2.9145
2071,98,2.8341
2071,99,2.7709
2071,100,2.7299
2072,0,70.0061
2072,1,70.6268
2072,2,69.8835
2072,3,69.0857
2072,4,68.2498
2072,5,67.3853
2072,6,66.4985
2072,7,65.5939
2072,8,64.6748
2072,9,63.7434
2072,10,62.8027
2072,11,61.8552
2072,12,60.9036
2072,13,59.9503
2072,14,58.9978
2072,15,58.048
2072,16,57.1029
2072,17,56.1638
2072,18,55.2312
2072,19,54.3054
2072,20,53.3854
2072,21,52.4702
2072,22,51.5586
2072,23,50.6493
2072,24,49.7414
2072,25,48.8342
2072,26,47.9276
2072,27,47.0215
2072,28,46.1164
2072,29,45.2123
2072,30,44.3095
2072,31,43.4083
2072,32,42.5084
2072,33,41.6102
2072,34,40.7134
2072,35,39.8181
2072,36,38.9247
2072,37,38.0336
2072,38,37.1454
2072,39,36.261
2072,40,35.3807
2072,41,34.5051
2072,42,33.6335
2072,43,32.7661
2072,44,31.902
2072,45,31.0409
2072,46,30.1832
2072,47,29.3292
2072,48,28.4802
2072,49,27.6378
2072,50,26.8033
2072,51,25.9782
2072,52,25.1615
2072,53,24.3536
2072,54,23.553
2072,55,22.759
2072,56,21.9712
2072,57,21.1893
2072,58,20.4147
2072,59,19.6496
2072,60,18.8956
2072,61,18.1557
2072,62,17.4286
2072,63,16.7166
2072,64,16.019
2072,65,15.3356
2072,66,14.6664
2072,67,14.0102
2072,68,13.3684
2072,69,12.7427
2072,70,12.1337
2072,71,11.5445
2072,72,10.9726
2072,73,10.4214
2072,74,9.8887
2072,75,9.3751
2072,76,8.8808
2072,77,8.4051
2072,78,7.9485
2072,79,7.5129
2072,80,7.0966
2072,81,6.7017
2072,82,6.3244
2072,83,5.9704
2072,84,5.6356
2072,85,5.3201
2072,86,5.022
2072,87,4.7424
2072,88,4.4806
2072,89,4.237
2072,90,4.0096
2072,91,3.8013
2072,92,3.6051
2072,93,3.4276
2072,94,3.2677
2072,95,3.1262
2072,96,3.0038
2072,97,2.9016
2072,98,2.8194
2072,99,2.7565
2072,100,2.7178
2073,0,70.1495
2073,1,70.7523
2073,2,70.0052
2073,3,69.2042
2073,4,68.3656
2073,5,67.4988
2073,6,66.6102
2073,7,65.7042
2073,8,64.7836
2073,9,63.8511
2073,10,62.9094
2073,11,61.9611
2073,12,61.0088
2073,13,60.0549
2073,14,59.1018
2073,15,58.1514
2073,16,57.2056
2073,17,56.2657
2073,18,55.3325
2073,19,54.4058
2073,20,53.4849
2073,21,52.5689
2073,22,51.6563
2073,23,50.746
2073,24,49.8371
2073,25,48.929
2073,26,48.0214
2073,27,47.1144
2073,28,46.2082
2073,29,45.3031
2073,30,44.3993
2073,31,43.497
2073,32,42.5961
2073,33,41.6968
2073,34,40.7989
2073,35,39.9026
2073,36,39.0081
2073,37,38.1158
2073,38,37.2265
2073,39,36.3409
2073,40,35.4595
2073,41,34.5827
2073,42,33.71
2073,43,32.8415
2073,44,31.9762
2073,45,31.114
2073,46,30.2552
2073,47,29.4
2073,48,28.5498
2073,49,27.7063
2073,50,26.8706
2073,51,26.0443
2073,52,25.2263
2073,53,24.4171
2073,54,23.6152
2073,55,22.8198
2073,56,22.0305
2073,57,21.2473
2073,58,20.4711
2073,59,19.7044
2073,60,18.9489
2073,61,18.2076
2073,62,17.4792
2073,63,16.766
2073,64,16.0671
2073,65,15.3826
2073,66,14.7122
2073,67,14.0547
2073,68,13.4116
2073,69,12.7843
2073,70,12.1739
2073,71,11.5833
2073,72,11.0099
2073,73,10.4573
2073,74,9.9235
2073,75,9.4087
2073,76,8.913
2073,77,8.4359
2073,78,7.9778
2073,79,7.5412
2073,80,7.1243
2073,81,6.7292
2073,82,6.3515
2073,83,5.9968
2073,84,5.6618
2073,85,5.3462
2073,86,5.0472
2073,87,4.7658
2073,88,4.502
2073,89,4.2567
2073,90,4.0282
2073,91,3.819
2073,92,3.6213
2073,93,3.4414
2073,94,3.2774
2073,95,3.1303
2073,96,3.0014
2073,97,2.8934
2073,98,2.8071
2073,99,2.7425
2073,100,2.7043
2074,0,70.2893
2074,1,70.8758
2074,2,70.125
2074,3,69.3211
2074,4,68.48
2074,5,67.6111
2074,6,66.7206
2074,7,65.8131
2074,8,64.8913
2074,9,63.9577
2074,10,63.015
2074,11,62.0659
2074,12,61.113
2074,13,60.1585
2074,14,59.2048
2074,15,58.2538
2074,16,57.3074
2074,17,56.3668
2074,18,55.4328
2074,19,54.5054
2074,20,53.5838
2074,21,52.6668
2074,22,51.7533
2074,23,50.8421
2074,24,49.9323
2074,25,49.0232
2074,26,48.1146
2074,27,47.2067
2074,28,46.2995
2074,29,45.3934
2074,30,44.4886
2074,31,43.5853
2074,32,42.6834
2074,33,41.783
2074,34,40.8841
2074,35,39.9867
2074,36,39.0911
2074,37,38.1978
2074,38,37.3074
2074,39,36.4207
2074,40,35.5381
2074,41,34.6603
2074,42,33.7864
2074,43,32.9168
2074,44,32.0504
2074,45,31.187
2074,46,30.3271
2074,47,29.4708
2074,48,28.6195
2074,49,27.7747
2074,50,26.9379
2074,51,26.1104
2074,52,25.2912
2074,53,24.4807
2074,54,23.6775
2074,55,22.8808
2074,56,22.0901
2074,57,21.3054
2074,58,20.5278
2074,59,19.7595
2074,60,19.0024
2074,61,18.2595
2074,62,17.5298
2074,63,16.8153
2074,64,16.1151
2074,65,15.4293
2074,66,14.7579
2074,67,14.0993
2074,68,13.4548
2074,69,12.8261
2074,70,12.2141
2074,71,11.622
2074,72,11.0472
2074,73,10.4931
2074,74,9.958
2074,75,9.4419
2074,76,8.9449
2074,77,8.4664
2074,78,8.007
2074,79,7.5691
2074,80,7.1511
2074,81,6.7553
2074,82,6.3775
2074,83,6.0224
2074,84,5.6867
2074,85,5.371
2074,86,5.072
2074,87,4.7897
2074,88,4.5241
2074,89,4.2768
2074,90,4.0466
2074,91,3.8363
2074,92,3.6378
2074,93,3.4563
2074,94,3.29
2074,95,3.1388
2074,96,3.004
2074,97,2.8891
2074,98,2.7967
2074,99,2.7278
2074,100,2.6879
2075,0,70.4284
2075,1,70.996
2075,2,70.2413
2075,3,69.4345
2075,4,68.591
2075,5,67.7199
2075,6,66.8276
2075,7,65.9184
2075,8,64.9953
2075,9,64.0607
2075,10,63.117
2075,11,62.1671
2075,12,61.2135
2075,13,60.2584
2075,14,59.3041
2075,15,58.3525
2075,16,57.4054
2075,17,56.4642
2075,18,55.5295
2075,19,54.6013
2075,20,53.6789
2075,21,52.7611
2075,22,51.8467
2075,23,50.9345
2075,24,50.0238
2075,25,49.1137
2075,26,48.2042
2075,27,47.2953
2075,28,46.3872
2075,29,45.4801
2075,30,44.5743
2075,31,43.67
2075,32,42.767
2075,33,41.8657
2075,34,40.9657
2075,35,40.0673
2075,36,39.1706
2075,37,38.2762
2075,38,37.3847
2075,39,36.4969
2075,40,35.6132
2075,41,34.7342
2075,42,33.8592
2075,43,32.9884
2075,44,32.1209
2075,45,31.2565
2075,46,30.3955
2075,47,29.538
2075,48,28.6855
2075,49,27.8397
2075,50,27.0017
2075,51,26.173
2075,52,25.3527
2075,53,24.541
2075,54,23.7366
2075,55,22.9386
2075,56,22.1466
2075,57,21.3605
2075,58,20.5814
2075,59,19.8117
2075,60,19.053
2075,61,18.3084
2075,62,17.5772
2075,63,16.8613
2075,64,16.1599
2075,65,15.4729
2075,66,14.8002
2075,67,14.1405
2075,68,13.495
2075,69,12.8651
2075,70,12.2516
2075,71,11.658
2075,72,11.0817
2075,73,10.5262
2075,74,9.9896
2075,75,9.4722
2075,76,8.9742
2075,77,8.4944
2075,78,8.0337
2075,79,7.5944
2075,80,7.1753
2075,81,6.7786
2075,82,6.4003
2075,83,6.0451
2075,84,5.7091
2075,85,5.3928
2075,86,5.0939
2075,87,4.8118
2075,88,4.5454
2075,89,4.2964
2075,90,4.0643
2075,91,3.8524
2075,92,3.653
2075,93,3.4709
2075,94,3.3032
2075,95,3.1498
2075,96,3.0108
2075,97,2.89
2075,98,2.7907
2075,99,2.7157
2075,100,2.6716
2076,0,70.5669
2076,1,71.1183
2076,2,70.3597
2076,3,69.55
2076,4,68.7042
2076,5,67.8312
2076,6,66.9371
2076,7,66.0264
2076,8,65.102
2076,9,64.1663
2076,10,63.2218
2076,11,62.2711
2076,12,61.3168
2076,13,60.3611
2076,14,59.4062
2076,15,58.454
2076,16,57.5064
2076,17,56.5645
2076,18,55.629
2076,19,54.7001
2076,20,53.7769
2076,21,52.8583
2076,22,51.9431
2076,23,51.03
2076,24,50.1183
2076,25,49.2073
2076,26,48.2968
2076,27,47.387
2076,28,46.4779
2076,29,45.5699
2076,30,44.6631
2076,31,43.7578
2076,32,42.8538
2076,33,41.9514
2076,34,41.0504
2076,35,40.1509
2076,36,39.2532
2076,37,38.3577
2076,38,37.4652
2076,39,36.5763
2076,40,35.6915
2076,41,34.8113
2076,42,33.9352
2076,43,33.0633
2076,44,32.1947
2076,45,31.3291
2076,46,30.467
2076,47,29.6084
2076,48,28.7548
2076,49,27.9078
2076,50,27.0687
2076,51,26.2389
2076,52,25.4173
2076,53,24.6045
2076,54,23.7989
2076,55,22.9996
2076,56,22.2063
2076,57,21.4187
2076,58,20.6382
2076,59,19.867
2076,60,19.1068
2076,61,18.3606
2076,62,17.6277
2076,63,16.9102
2076,64,16.2074
2076,65,15.5191
2076,66,14.8451
2076,67,14.1842
2076,68,13.5376
2076,69,12.9065
2076,70,12.2917
2076,71,11.6966
2076,72,11.1185
2076,73,10.5614
2076,74,10.0234
2076,75,9.5045
2076,76,9.005
2076,77,8.5242
2076,78,8.0621
2076,79,7.6215
2076,80,7.2009
2076,81,6.8029
2076,82,6.4236
2076,83,6.0678
2076,84,5.7318
2076,85,5.4151
2076,86,5.1155
2076,87,4.8335
2076,88,4.5673
2076,89,4.3176
2076,90,4.0837
2076,91,3.8698
2076,92,3.6689
2076,93,3.4859
2076,94,3.3175
2076,95,3.1627
2076,96,3.0215
2076,97,2.8966
2076,98,2.7912
2076,99,2.7092
2076,100,2.6588
2077,0,70.7038
2077,1,71.2387
2077,2,70.4763
2077,3,69.6637
2077,4,68.8156
2077,5,67.9407
2077,6,67.0451
2077,7,66.133
2077,8,65.2073
2077,9,64.2705
2077,10,63.3252
2077,11,62.3738
2077,12,61.4187
2077,13,60.4624
2077,14,59.5069
2077,15,58.5542
2077,16,57.606
2077,17,56.6635
2077,18,55.7274
2077,19,54.7978
2077,20,53.8738
2077,21,52.9544
2077,22,52.0384
2077,23,51.1245
2077,24,50.2118
2077,25,49.2999
2077,26,48.3885
2077,27,47.4778
2077,28,46.5678
2077,29,45.6588
2077,30,44.7511
2077,31,43.8449
2077,32,42.9399
2077,33,42.0365
2077,34,41.1345
2077,35,40.234
2077,36,39.3352
2077,37,38.4387
2077,38,37.5451
2077,39,36.6552
2077,40,35.7693
2077,41,34.888
2077,42,34.0109
2077,43,33.1378
2077,44,32.2681
2077,45,31.4015
2077,46,30.5382
2077,47,29.6786
2077,48,28.8239
2077,49,27.9757
2077,50,27.1354
2077,51,26.3045
2077,52,25.4818
2077,53,24.6679
2077,54,23.8611
2077,55,23.0605
2077,56,22.2659
2077,57,21.477
2077,58,20.6951
2077,59,19.9224
2077,60,19.1607
2077,61,18.4129
2077,62,17.6783
2077,63,16.9591
2077,64,16.2547
2077,65,15.5649
2077,66,14.8897
2077,67,14.2275
2077,68,13.5797
2077,69,12.9474
2077,70,12.3315
2077,71,11.7349
2077,72,11.1553
2077,73,10.5965
2077,74,10.0567
2077,75,9.5363
2077,76,9.0353
2077,77,8.553
2077,78,8.0899
2077,79,7.6479
2077,80,7.2259
2077,81,6.8265
2077,82,6.4459
2077,83,6.0891
2077,84,5.7524
2077,85,5.4357
2077,86,5.1358
2077,87,4.8531
2077,88,4.5871
2077,89,4.3376
2077,90,4.1031
2077,91,3.8874
2077,92,3.6847
2077,93,3.5002
2077,94,3.3311
2077,95,3.1757
2077,96,3.0333
2077,97,2.9063
2077,98,2.797
2077,99,2.709
2077,100,2.6517
2078,0,70.8433
2078,1,71.3616
2078,2,70.5953
2078,3,69.7796
2078,4,68.929
2078,5,68.0521
2078,6,67.1548
2078,7,66.2413
2078,8,65.3143
2078,9,64.3764
2078,10,63.4302
2078,11,62.478
2078,12,61.5223
2078,13,60.5654
2078,14,59.6092
2078,15,58.6559
2078,16,57.7071
2078,17,56.764
2078,18,55.8272
2078,19,54.8969
2078,20,53.9721
2078,21,53.0519
2078,22,52.135
2078,23,51.2202
2078,24,50.3067
2078,25,49.3939
2078,26,48.4815
2078,27,47.5698
2078,28,46.6589
2078,29,45.749
2078,30,44.8403
2078,31,43.9331
2078,32,43.0271
2078,33,42.1227
2078,34,41.2197
2078,35,40.3181
2078,36,39.4183
2078,37,38.5207
2078,38,37.626
2078,39,36.7349
2078,40,35.848
2078,41,34.9656
2078,42,34.0873
2078,43,33.2132
2078,44,32.3423
2078,45,31.4745
2078,46,30.6101
2078,47,29.7494
2078,48,28.8936
2078,49,28.0443
2078,50,27.2029
2078,51,26.3707
2078,52,25.5469
2078,53,24.7318
2078,54,23.9238
2078,55,23.1221
2078,56,22.3262
2078,57,21.536
2078,58,20.7527
2078,59,19.9785
2078,60,19.2152
2078,61,18.4659
2078,62,17.7297
2078,63,17.0088
2078,64,16.3027
2078,65,15.6113
2078,66,14.9345
2078,67,14.2711
2078,68,13.622
2078,69,12.9885
2078,70,12.3715
2078,71,11.7737
2078,72,11.1927
2078,73,10.6322
2078,74,10.0907
2078,75,9.5686
2078,76,9.066
2078,77,8.5822
2078,78,8.1176
2078,79,7.6746
2078,80,7.2512
2078,81,6.8504
2078,82,6.4685
2078,83,6.1104
2078,84,5.7728
2078,85,5.4554
2078,86,5.1555
2078,87,4.8726
2078,88,4.6061
2078,89,4.3568
2078,90,4.1227
2078,91,3.9065
2078,92,3.7021
2078,93,3.5159
2078,94,3.3455
2078,95,3.1895
2078,96,3.0466
2078,97,2.9188
2078,98,2.8077
2078,99,2.7162
2078,100,2.6531
2079,0,70.9796
2079,1,71.482
2079,2,70.712
2079,3,69.8934
2079,4,69.0404
2079,5,68.1615
2079,6,67.2626
2079,7,66.3477
2079,8,65.4195
2079,9,64.4806
2079,10,63.5335
2079,11,62.5806
2079,12,61.6242
2079,13,60.6667
2079,14,59.71
2079,15,58.756
2079,16,57.8066
2079,17,56.8629
2079,18,55.9255
2079,19,54.9945
2079,20,54.069
2079,21,53.148
2079,22,52.2303
2079,23,51.3147
2079,24,50.4004
2079,25,49.4867
2079,26,48.5734
2079,27,47.6608
2079,28,46.7489
2079,29,45.8381
2079,30,44.9285
2079,31,44.0203
2079,32,43.1135
2079,33,42.2081
2079,34,41.3041
2079,35,40.4015
2079,36,39.5007
2079,37,38.602
2079,38,37.7063
2079,39,36.8142
2079,40,35.9261
2079,41,35.0427
2079,42,34.1634
2079,43,33.2881
2079,44,32.4162
2079,45,31.5473
2079,46,30.6818
2079,47,29.8199
2079,48,28.963
2079,49,28.1126
2079,50,27.2701
2079,51,26.4369
2079,52,25.6119
2079,53,24.7956
2079,54,23.9865
2079,55,23.1836
2079,56,22.3865
2079,57,21.595
2079,58,20.8103
2079,59,20.0347
2079,60,19.2699
2079,61,18.519
2079,62,17.7812
2079,63,17.0587
2079,64,16.3508
2079,65,15.6576
2079,66,14.9792
2079,67,14.3143
2079,68,13.6638
2079,69,13.0291
2079,70,12.4108
2079,71,11.8119
2079,72,11.2297
2079,73,10.6677
2079,74,10.1245
2079,75,9.6005
2079,76,9.0961
2079,77,8.6107
2079,78,8.1446
2079,79,7.7001
2079,80,7.2757
2079,81,6.8734
2079,82,6.49
2079,83,6.1305
2079,84,5.7915
2079,85,5.4732
2079,86,5.1725
2079,87,4.8895
2079,88,4.6227
2079,89,4.3729
2079,90,4.1391
2079,91,3.9232
2079,92,3.7183
2079,93,3.5304
2079,94,3.3583
2079,95,3.2012
2079,96,3.0578
2079,97,2.9295
2079,98,2.8178
2079,99,2.7249
2079,100,2.6585
2080,0,71.1151
2080,1,71.6024
2080,2,70.8288
2080,3,70.0074
2080,4,69.1521
2080,5,68.2712
2080,6,67.3707
2080,7,66.4544
2080,8,65.5252
2080,9,64.5853
2080,10,63.6373
2080,11,62.6836
2080,12,61.7267
2080,13,60.7685
2080,14,59.8113
2080,15,58.8568
2080,16,57.9067
2080,17,56.9624
2080,18,56.0244
2080,19,55.0927
2080,20,54.1665
2080,21,53.2448
2080,22,52.3263
2080,23,51.4099
2080,24,50.4947
2080,25,49.5802
2080,26,48.6661
2080,27,47.7526
2080,28,46.8398
2080,29,45.928
2080,30,45.0175
2080,31,44.1085
2080,32,43.2007
2080,33,42.2944
2080,34,41.3894
2080,35,40.4858
2080,36,39.5839
2080,37,38.6843
2080,38,37.7875
2080,39,36.8943
2080,40,36.0052
2080,41,35.1207
2080,42,34.2402
2080,43,33.3639
2080,44,32.4909
2080,45,31.6209
2080,46,30.7543
2080,47,29.8913
2080,48,29.0332
2080,49,28.1818
2080,50,27.3381
2080,51,26.5038
2080,52,25.6777
2080,53,24.8602
2080,54,24.0499
2080,55,23.2458
2080,56,22.4475
2080,57,21.6548
2080,58,20.8688
2080,59,20.0917
2080,60,19.3255
2080,61,18.573
2080,62,17.8336
2080,63,17.1094
2080,64,16.3999
2080,65,15.7049
2080,66,15.0247
2080,67,14.358
2080,68,13.7061
2080,69,13.0701
2080,70,12.4505
2080,71,11.8503
2080,72,11.267
2080,73,10.7037
2080,74,10.159
2080,75,9.6333
2080,76,9.127
2080,77,8.6398
2080,78,8.1721
2080,79,7.7259
2080,80,7.3
2080,81,6.8967
2080,82,6.5119
2080,83,6.1509
2080,84,5.8105
2080,85,5.4908
2080,86,5.1892
2080,87,4.9055
2080,88,4.6386
2080,89,4.3885
2080,90,4.1543
2080,91,3.9388
2080,92,3.7343
2080,93,3.546
2080,94,3.3724
2080,95,3.2137
2080,96,3.0693
2080,97,2.9408
2080,98,2.829
2080,99,2.7358
2080,100,2.6685
2081,0,71.2535
2081,1,71.7255
2081,2,70.9483
2081,3,70.1241
2081,4,69.2664
2081,5,68.3837
2081,6,67.4814
2081,7,66.5638
2081,8,65.6334
2081,9,64.6926
2081,10,63.7438
2081,11,62.7894
2081,12,61.8317
2081,13,60.873
2081,14,59.9152
2081,15,58.9601
2081,16,58.0094
2081,17,57.0645
2081,18,56.1258
2081,19,55.1934
2081,20,54.2665
2081,21,53.3441
2081,22,52.4247
2081,23,51.5075
2081,24,50.5915
2081,25,49.6761
2081,26,48.7612
2081,27,47.8468
2081,28,46.9331
2081,29,46.0204
2081,30,45.1089
2081,31,44.1989
2081,32,43.2902
2081,33,42.3829
2081,34,41.4769
2081,35,40.5723
2081,36,39.6695
2081,37,38.7688
2081,38,37.8709
2081,39,36.9766
2081,40,36.0864
2081,41,35.2008
2081,42,34.3193
2081,43,33.4419
2081,44,32.5677
2081,45,31.6966
2081,46,30.8289
2081,47,29.9647
2081,48,29.1055
2081,49,28.2529
2081,50,27.4081
2081,51,26.5726
2081,52,25.7454
2081,53,24.9268
2081,54,24.1152
2081,55,23.3099
2081,56,22.5103
2081,57,21.7163
2081,58,20.929
2081,59,20.1506
2081,60,19.3829
2081,61,18.6289
2081,62,17.8878
2081,63,17.1619
2081,64,16.4506
2081,65,15.7539
2081,66,15.0718
2081,67,14.4033
2081,68,13.7496
2081,69,13.1119
2081,70,12.4909
2081,71,11.8894
2081,72,11.3048
2081,73,10.7403
2081,74,10.1942
2081,75,9.6669
2081,76,9.1588
2081,77,8.6695
2081,78,8.1999
2081,79,7.752
2081,80,7.3244
2081,81,6.9195
2081,82,6.5336
2081,83,6.1711
2081,84,5.8291
2081,85,5.5079
2081,86,5.2048
2081,87,4.92
2081,88,4.6523
2081,89,4.4021
2081,90,4.1674
2081,91,3.9514
2081,92,3.7473
2081,93,3.5593
2081,94,3.3853
2081,95,3.2251
2081,96,3.0791
2081,97,2.9499
2081,98,2.8381
2081,99,2.7451
2081,100,2.678
2082,0,71.3862
2082,1,71.8442
2082,2,71.0634
2082,3,70.2364
2082,4,69.3765
2082,5,68.4919
2082,6,67.588
2082,7,66.669
2082,8,65.7374
